fdc_id,source,version,url,description,display_name,preparation,aliases,kcal,protein_g,fat_g,carbs_g,energy_nutrient_id
2684441,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2684441/nutrients,"Fish, salmon, Atlantic, farm raised, raw","Fish, salmon, Atlantic, farm raised, raw",raw,,203.10632,20.31875,13.11,0,2048
2684440,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2684440/nutrients,"Fish, salmon, sockeye, wild caught, raw","Fish, salmon, sockeye, wild caught, raw",raw,,136.22202,22.3,4.936,0,2048
2684442,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2684442/nutrients,"Fish, tilapia, farm raised, raw","Fish, tilapia, farm raised, raw",raw,,99.95727,19.0,2.479,0,2048
334194,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/334194/nutrients,"Fish, tuna, light, canned in water, drained solids","Fish, tuna, light, canned in water, drained solids",canned in water,,90,19.0,0.94,0.08,2048
2262075,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2262075/nutrients,"Flaxseed, ground","Flaxseed, ground",,,514.44343,18.0359,37.28,34.3551,2048
2003586,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003586/nutrients,"Flour, 00","Flour, 00",,,365.610744,11.4,1.52,74.4462,2048
2261420,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2261420/nutrients,"Flour, almond","Flour, almond",,,577.62536,26.24375,50.23,16.24925,2048
2512371,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512371/nutrients,"Flour, amaranth","Flour, amaranth",,,377.9609,13.2093,6.236,68.7787,2048
2512376,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512376/nutrients,"Flour, barley","Flour, barley",,,357.191828,8.72168,2.45,77.39832,2048
790146,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/790146/nutrients,"Flour, bread, white, enriched, unbleached","Flour, bread, white, enriched, unbleached",,,372,14.3,1.65,72.8,2048
2512374,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512374/nutrients,"Flour, buckwheat","Flour, buckwheat",,,334.3016028,8.88492,2.484,75.01808,2048
2512377,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512377/nutrients,"Flour, cassava","Flour, cassava",,,358.55706075,0.918225,0.4938,87.312975,2048
2515377,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2515377/nutrients,"Flour, chestnut","Flour, chestnut",,,384.58086,5.28675,4.636,80.45025,2048
2515382,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2515382/nutrients,"Flour, coconut","Flour, coconut",,,423.62737,16.1385,15.28,58.9025,2048
790276,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/790276/nutrients,"Flour, corn, yellow, fine meal, enriched","Flour, corn, yellow, fine meal, enriched",,,372,6.2,1.74,80.8,2048
2261421,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2261421/nutrients,"Flour, oat, whole grain","Flour, oat, whole grain",,,386.429275,13.16875,6.309,69.91725,2048
1104913,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1104913/nutrients,"Flour, pastry, unenriched, unbleached","Flour, pastry, unenriched, unbleached",,,367,8.75,1.64,77.2,2048
2261422,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2261422/nutrients,"Flour, potato","Flour, potato",,,352.682197,8.1125,0.9513,79.9422,2048
2512372,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512372/nutrients,"Flour, quinoa","Flour, quinoa",,,378.394015,11.92235,6.601,69.52465,2048
1104812,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1104812/nutrients,"Flour, rice, brown","Flour, rice, brown",,,368,7.19,3.85,75.5,2048
1104867,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1104867/nutrients,"Flour, rice, glutinous","Flour, rice, glutinous",,,368,6.69,1.16,80.1,2048
790214,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/790214/nutrients,"Flour, rice, white, unenriched","Flour, rice, white, unenriched",,,369,6.94,1.3,79.8,2048
2512375,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512375/nutrients,"Flour, rye","Flour, rye",,,350.962038,8.3952,1.908,77.1618,2048
2003588,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003588/nutrients,"Flour, semolina, coarse and semi-coarse","Flour, semolina, coarse and semi-coarse",,,365.0310665,11.73125,1.597,73.82345,2048
2003589,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003589/nutrients,"Flour, semolina, fine","Flour, semolina, fine",,,365.9569125,13.33125,1.838,71.98575,2048
2512373,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512373/nutrients,"Flour, sorghum","Flour, sorghum",,,363.8590417,8.27277,3.586,77.39123,2048
1104705,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1104705/nutrients,"Flour, soy, defatted","Flour, soy, defatted",,,339,51.1,3.33,32.9,2048
1104766,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1104766/nutrients,"Flour, soy, full-fat","Flour, soy, full-fat",,,421,38.6,20.7,27.9,2048
2003587,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003587/nutrients,"Flour, spelt, whole grain","Flour, spelt, whole grain",,,340.5831,14.475,2.543,70.723,2048
789890,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/789890/nutrients,"Flour, wheat, all-purpose, enriched, bleached","Flour, wheat, all-purpose, enriched, bleached",,,375,10.9,1.48,77.3,2048
789951,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/789951/nutrients,"Flour, wheat, all-purpose, enriched, unbleached","Flour, wheat, all-purpose, enriched, unbleached",,,367,13.1,1.48,73.2,2048
790018,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/790018/nutrients,"Flour, wheat, all-purpose, unenriched, unbleached","Flour, wheat, all-purpose, unenriched, unbleached",,,370,12.0,1.7,74.6,2048
790085,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/790085/nutrients,"Flour, whole wheat, unenriched","Flour, whole wheat, unenriched",,,346,15.1,2.73,71.2,2048
2710829,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710829/nutrients,"Fonio, grain, dry, raw","Fonio, grain, dry, raw",raw,,376.8911025,7.16875,1.693,81.30525,2048
323121,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/323121/nutrients,"Frankfurter, beef, unheated","Frankfurter, beef, unheated",,,314,11.7,28.0,2.89,2048
1104647,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1104647/nutrients,"Garlic, raw","Garlic, raw",raw,,130,6.62,0.38,28.2,2048
2003592,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003592/nutrients,"Grape juice, purple, with added vitamin C, from concentrate, shelf stable","Grape juice, purple, with added vitamin C, from concentrate, shelf stable",,,64.513952,0.2578125,0.2875,15.6227875,2048
2003593,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003593/nutrients,"Grape juice, white, with added vitamin C, from concentrate, shelf stable","Grape juice, white, with added vitamin C, from concentrate, shelf stable",,,64.64055,0.09375,0.265,15.84375,2048
2003595,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003595/nutrients,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated","Grapefruit juice, red, not fortified, not from concentrate, refrigerated",,,39.830778,0.5703125,0.2669,9.1021875,2048
325287,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/325287/nutrients,"Grapefruit juice, white, canned or bottled, unsweetened","Grapefruit juice, white, canned or bottled, unsweetened",canned or bottled,,37,0.55,0.7,7.59,2048
2346413,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2346413/nutrients,"Grapes, green, seedless, raw","Grapes, green, seedless, raw",raw,,71.939325,0.89875,0.2325,18.60375,2048
2346412,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2346412/nutrients,"Grapes, red, seedless, raw","Grapes, red, seedless, raw",raw,,77.151876,0.914375,0.1638,20.196825,2048
332397,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/332397/nutrients,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",,,106,16.7,3.73,0.27,2048
746952,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746952/nutrients,"Ham, sliced, restaurant","Ham, sliced, restaurant",,,126,19.6,3.68,2.36,2048
321358,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/321358/nutrients,"Hummus, commercial","Hummus, commercial",,,229,7.35,17.1,14.9,2048
326196,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/326196/nutrients,"Kale, frozen, cooked, boiled, drained, without salt","Kale, frozen, cooked, boiled, drained, without salt","frozen, cooked, boiled",,36,2.94,1.21,5.3,2048
323505,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/323505/nutrients,"Kale, raw","Kale, raw",raw,,35,2.92,1.49,4.42,2048
747693,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/747693/nutrients,"Ketchup, restaurant","Ketchup, restaurant",,,103,1.11,0.55,26.8,2048
2710830,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710830/nutrients,"Khorasan, grain, dry, raw","Khorasan, grain, dry, raw",raw,,347.7914113,14.75573,2.8,71.79427,2048
2710831,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710831/nutrients,"Kiwifruit (kiwi), green, peeled, raw","Kiwifruit (kiwi), green, peeled, raw",raw,,58.48917,1.008125,0.64,13.818075,2048
327046,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/327046/nutrients,"Kiwifruit, green, raw","Kiwifruit, green, raw",raw,,58,1.06,0.44,14.0,2048
2644283,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2644283/nutrients,"Lentils, dry","Lentils, dry",,,350.9328,23.56875,1.925,62.17125,2048
746769,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746769/nutrients,"Lettuce, cos or romaine, raw","Lettuce, cos or romaine, raw",raw,,17,1.24,0.26,3.24,2048
2346388,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2346388/nutrients,"Lettuce, iceberg, raw","Lettuce, iceberg, raw",raw,,14.455425,0.7425,0.07375,3.36875,2048
2346391,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2346391/nutrients,"Lettuce, leaf, green, raw","Lettuce, leaf, green, raw",raw,,18.4931365,1.09375,0.1563,4.06615,2048
2346390,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2346390/nutrients,"Lettuce, leaf, red, raw","Lettuce, leaf, red, raw",raw,,14.68480875,0.883125,0.1063,3.260575,2048
2346389,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2346389/nutrients,"Lettuce, romaine, green, raw","Lettuce, romaine, green, raw",raw,,17.45834025,0.976875,0.07125,4.055575,2048
2747657,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2747657/nutrients,"Lobster, tail only, frozen, wild caught","Lobster, tail only, frozen, wild caught",frozen,,58.8175,12.99375,0.3667,0.88555,2047
2747658,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2747658/nutrients,"Mahi mahi, frozen, wild caught","Mahi mahi, frozen, wild caught",frozen,,83.7115,19.79375,0.3767,0.28655,2047
2710832,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710832/nutrients,"Mandarin, seedless, peeled, raw","Mandarin, seedless, peeled, raw",raw,,55.640145,1.039375,0.4575,13.421825,2048
2710834,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710834/nutrients,"Mango, Ataulfo, peeled, raw","Mango, Ataulfo, peeled, raw",raw,,70.638801,0.6875,0.6813,17.3962,2048
2710833,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710833/nutrients,"Mango, Tommy Atkins, peeled, raw","Mango, Tommy Atkins, peeled, raw",raw,,61.635825,0.5625,0.5725,15.265,2048
746770,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746770/nutrients,"Melons, cantaloupe, raw","Melons, cantaloupe, raw",raw,,34,0.82,0.18,8.16,2048
2710816,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2710816/nutrients,"Melons, honeydew, raw","Melons, honeydew, raw",raw,,32.935251,0.53125,0.2163,8.14995,2048
746772,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746772/nutrients,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",,,43,3.38,0.95,5.18,2048
746776,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746776/nutrients,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",,,34,3.43,0.08,4.92,2048
746778,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746778/nutrients,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Молоко 2%,,молоко|молоко 2%,50,3.36,1.9,4.9,2048
746782,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/746782/nutrients,"Milk, whole, 3.25% milkfat, with added vitamin D","Молоко 3,25%",,"молоко|молоко 3,25%|молоко 3.25%",60,3.27,3.2,4.63,2048
2512379,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2512379/nutrients,"Millet, whole grain","Millet, whole grain",,,380.6064975,10.02177,4.194,74.44623,2048
2003603,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003603/nutrients,"Mushroom, beech","Mushroom, beech",,,32.995442,2.18,0.4494,6.7593,2048
2003601,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003601/nutrients,"Mushroom, crimini","Mushroom, crimini",,,23.722638,3.09375,0.1967,4.01455,2048
2003600,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003600/nutrients,"Mushroom, enoki","Mushroom, enoki",,,36.7150215,2.416875,0.245,8.141425,2048
2003599,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003599/nutrients,"Mushroom, king oyster","Mushroom, king oyster",,,38.460412,2.40625,0.3075,8.50065,2048
1999626,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1999626/nutrients,"Mushroom, lion's mane","Mushroom, lion's mane",,,35.107387,2.5,0.2563,7.5897,2048
2003602,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003602/nutrients,"Mushroom, maitake","Mushroom, maitake",,,30.9734625,2.203125,0.265,6.604375,2048
1999627,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1999627/nutrients,"Mushroom, oyster","Mushroom, oyster",,,33.31965,2.89875,0.1875,6.94125,2048
2003604,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003604/nutrients,"Mushroom, pioppini","Mushroom, pioppini",,,31.236476,3.5,0.24,5.7637,2048
2003598,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/2003598/nutrients,"Mushroom, portabella","Mushroom, portabella",,,26.024813,2.75,0.3117,4.6583,2048
1999628,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1999628/nutrients,"Mushrooms, shiitake","Mushrooms, shiitake",,,36.3915875,2.414375,0.195,8.170625,2048
1999629,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/1999629/nutrients,"Mushrooms, white button","Mushrooms, white button",,,24.8732585,2.890625,0.3708,4.079375,2048
326698,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/326698/nutrients,"Mustard, prepared, yellow","Mustard, prepared, yellow",,,61,4.25,3.38,5.3,2048
327357,USDA FoodData Central Foundation Foods,2026-04-30,https://fdc.nal.usda.gov/food-details/327357/nutrients,"Nectarines, raw","Nectarines, raw",raw,,39,1.06,0.28,9.18,2048
